,Symphony_Camp_Id,Symphony_Placement_Id,Product,Campaign,Media_Type,Media,Position,Format,Size,Target_Market,Spot_Type,Ad_Type,Ad_Format,Date,Daily_Est_Imp,Daily_Est_Clk,Daily_Cost,Buying_Type,Imp_Trackable,Click_Trackable,Total_Est_Imp,Total_Est_Click,Total_Cost,Imp,uv,Click,Clicker,visits,visitDuration,uniquePageviews,dailyVisitors,视频,mobile,通栏,pc,信息流,首页,论坛,新闻,播放页,频道,搜狐,画中画,全屏,广告,贴片,半幅,剧目,app,banner,通发,某支,ott,优酷,腾讯,iphone,android,移动,框内,焦点,前贴,定向,开机,车型,客户端,大图,单个,咖啡厅,suv,剧场,top,轮播,mo,所有,正文,帖子,汽车,大型,文章,下单,车系,word_cluster,qcost,Leads
1465,1769627109-1345259198,1769627109-1345259198-93353986-14,Auto Show,2017 Shanghai Auto Show Campaign,Portal,Sohu,体育频道,体育频道文章页（除高尔夫）上通栏1/2,970*90 GIF/JPG/SWF 30K,,Bonus,Banner,Pic,2017-04-28,4472000.0,1500.0,16656.0,Day,True,True,31304000,10500,116648.0,4170920.0,2447244,1607.0,1576,1369.0,48352.0,1369.0,1362.0,0.0,0.0,0.17051811456934665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957081459028257,0.0,0.0,14,"(50000, 200000]",
1466,163407735-1136832934,163407735-1136832934-1041458639-54,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,内页及文章页ros,半幅画中画2,"300*600, <30k, 3 loops Max., SWF(gif or jpg together)/GIF/JPG, h5 file accepted",,Bonus,PIP,Pic,2017-04-28,19181.0,32.5,0.0,CPM,True,True,380000,494,0.0,6531.0,4089,28.0,25,24.0,2189.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37598388067030913,0.0,0.0,0.0,0.38894699647380215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45422622658572176,0.0,0.0,6,"(-1, 0]",
1467,163407735-1136832934,163407735-1136832934-1448379148-51,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,iPhone,Story page MPU2,"300*250,jpg<30k",,Bonus,Focus Picture,Pic,2017-04-28,54711.8,122.8,0.0,CPM,True,True,1151000,1726,0.0,28646.0,27801,49.0,43,25.0,4234.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40691336165890407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(-1, 0]",
1468,163407735-1136832934,163407735-1136832934-1619464093-46,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,Android,信息流,图片：960x540（展示适屏）                                    标题：汉字14字以内                                                 摘要：汉字48字以内,,Paid,Feeds ad,Pic,2017-04-28,75000.0,172.5,7500.0,CPM,True,True,900000,2070,90000.0,70299.0,22415,280.0,215,132.0,12023.0,132.0,130.0,0.0,0.0,0.0,0.0,0.5617147594253893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273309670522898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,"(50000, 200000]",
1469,163407735-1136832934,163407735-1136832934-2017177898-52,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,Android,Story page MPU2,"300*250,jpg<30k",,Bonus,Focus Picture,Pic,2017-04-28,54623.7,120.2,0.0,CPM,True,True,1150000,1725,0.0,32898.0,20238,142.0,130,39.0,3501.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074138345039248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(-1, 0]",
1470,163407735-1136832934,163407735-1136832934-432669265-49,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,iPhone,top banner,"840*210, jpg<30k",,Paid,Banner,Pic,2017-04-28,30000.0,45.0,3000.0,CPM,True,True,570000,855,57000.0,24073.0,23063,31.0,29,21.0,1023.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385204068832281,0.0,0.0,0.0,0.0,0.0,0.5641883231970701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6258492688646371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,"(50000, 200000]",
1471,163407735-1136832934,163407735-1136832934-591218073-45,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,iPhone,信息流,图片：960x540（展示适屏）                                    标题：汉字14字以内                                                 摘要：汉字48字以内,,Paid,Feeds ad,Pic,2017-04-28,75000.0,172.5,7500.0,CPM,True,True,900000,2070,90000.0,31912.0,30958,312.0,296,233.0,12061.0,233.0,232.0,0.0,0.0,0.0,0.0,0.5622812901396189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269460386016282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(50000, 200000]",
1472,163407735-1136832934,163407735-1136832934-951351587-55,G-Class,2017 G-Class Promotion Campaign,Finance,FTChinese,首页,banner 1,"969*90 or 1200*120, gif<30k or swf<40k(gif or jpg together), 3 loops Max. h5 accepted",,Bonus,Banner,Pic,2017-04-28,33339.0,57.0,0.0,CPM,True,True,600000,720,0.0,9196.0,7969,20.0,19,18.0,2250.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.551804921044334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339732184616341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,"(-1, 0]",
1473,1941043217-1591451101,1941043217-1591451101-29638389-52,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,News APP,iFengNews,资讯-内页,资讯-内页-通栏01（1/2轮播）,640*90像素  <20K  Jpg.Swf.gif,,Bonus,Banner,Flash,2017-04-28,,,,Day,True,True,49000000,14000,0.0,1619612.0,1127032,328.0,289,,,,,0.0,0.0,0.18662620133800556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913491686571662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(-1, 0]",
1474,1941043217-1591451101,1941043217-1591451101-597034122-14,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,Portal,Sohu,汽车频道,汽车频道文章页第三巨幅三轮换之1,300*250 30K JPG/GIF/SWF；不包含重大项目,,Bonus,Focus Picture,Flash,2017-04-28,,,,Day,True,True,7248000,11400,0.0,2128.0,1741,0.0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41985078691349875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266052496209183,0.0,0.32236139120530205,0.0,0.0,14,"(-1, 0]",
1475,1941043217-1591451101,1941043217-1591451101-1589575676-10,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,Portal,Sohu,搜狐新闻+搜狐视频,1、【搜狐视频】可选前贴广告;2、【搜狐视频】可跳过前贴广告;3、【搜狐新闻客户端】首页频道首次加载第11条视频信息流,视频信息流：1、限5.1及以上版本；2、标题：13个字以内，摘要：无；3、缩略图：656*370，左右32像素、底部高30像素区域内不要放置品牌Logo及广告文案信息，以免被裁剪影响投放效果；4、大小：50k以内，视频物料：时长：0.5分钟—1分钟；文件大小≤25MB；视频格式：iOS及Android均为MP4；可选前插片：1、标题：9个字以内，无摘要，英文、标点、各式符号均算一个字符；2、视频缩略图：搜狐视频贴片：240*155，jpg格式，50K以内，3、视频物料：大小：小于50M。分辨率要求：分辨率>=640*360，16:9。码率：不限制。时长：0.5分钟—1分钟。格式：MP4；4、落地页：PC，移动两端分别提供落地页，或同一地址可适配两端。,,Paid,Video+Feeds ad,Video+Pic,2017-04-28,,,,CPV,True,True,0,0,0.0,46064.0,40976,216.0,198,,,,,0.38161291265007247,0.0,0.0,0.0,0.12105540964347854,0.11243959609473739,0.0,0.2617955310842363,0.0,0.1273102327467871,0.7466917596932527,0.0,0.0,0.2711842014480408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15970692892589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,"(-1, 0]",
1476,1941043217-1591451101,1941043217-1591451101-1517306061-54,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,News APP,SohuNews,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-28,,,,CPM,True,True,7937000,23811,500000.0,20273.0,11124,3.0,3,,,,,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(200000, 500000]",
1477,68653473-1677812971,68653473-1677812971-1134455104-53,Branding,2017 Mercedes-AMG 50 Years Campaign,News APP,Toutiao,推荐首页,信息流优选人群-大图（非固定位置，cpm形式，以实际跑量结果为准；日预估仅供参考，以总kpi为准；需提前一周下单，一周内的资源不保量；如信息流4-1、4-3下单，则当天的资源需平移）关键词：旅行、财经、金融、体育，运动，汽车、奔驰、赛车、雅马哈、阿斯顿马丁、兰博基尼、保时捷、宝马、捷豹、奥迪、极限运动、AMG、改装,标题：不少于6个字符，不超过25字符（包括字母、标点符号、空格均视为一字）;来源：不超过10个字，建议6个字以内（包括字母、标点符号、空格均视为一字）;*大图JPG：690*286＜100K,,Paid,Feeds ad,Pic,2017-04-28,700000.0,4200.0,28000.0,CPM,True,True,14750000,88500,590000.0,733156.0,384720,6680.0,5310,3347.0,155292.0,3347.0,3325.0,0.0,0.0,0.0,0.0,0.17475384960918403,0.08115809249634666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175942417530592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13714340368772593,0.0,0.0,0.26294851644136613,0.0,2,"(500000, 1000000]",
1478,68653473-1677812971,68653473-1677812971-1723153536-13,Branding,2017 Mercedes-AMG 50 Years Campaign,Portal,Sohu,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-28,,,,CPM,True,True,12700000,3810,800000.0,11518.0,6239,2.0,2,,,,,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(500000, 1000000]",
1479,68653473-1677812971,68653473-1677812971-1723153536-13,Branding,2017 Mercedes-AMG 50 Years Campaign,Portal,Sohu,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-29,,,,CPM,True,True,12700000,3810,800000.0,11813.0,5776,1.0,1,1.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(500000, 1000000]",
1480,68653473-1677812971,68653473-1677812971-1134455104-53,Branding,2017 Mercedes-AMG 50 Years Campaign,News APP,Toutiao,推荐首页,信息流优选人群-大图（非固定位置，cpm形式，以实际跑量结果为准；日预估仅供参考，以总kpi为准；需提前一周下单，一周内的资源不保量；如信息流4-1、4-3下单，则当天的资源需平移）关键词：旅行、财经、金融、体育，运动，汽车、奔驰、赛车、雅马哈、阿斯顿马丁、兰博基尼、保时捷、宝马、捷豹、奥迪、极限运动、AMG、改装,标题：不少于6个字符，不超过25字符（包括字母、标点符号、空格均视为一字）;来源：不超过10个字，建议6个字以内（包括字母、标点符号、空格均视为一字）;*大图JPG：690*286＜100K,,Paid,Feeds ad,Pic,2017-04-29,,,,CPM,True,True,14750000,88500,590000.0,13791.0,9708,137.0,132,26.0,369.0,26.0,26.0,0.0,0.0,0.0,0.0,0.17475384960918403,0.08115809249634666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175942417530592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13714340368772593,0.0,0.0,0.26294851644136613,0.0,2,"(500000, 1000000]",
1481,1941043217-1591451101,1941043217-1591451101-1517306061-54,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,News APP,SohuNews,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-29,,,,CPM,True,True,7937000,23811,500000.0,18157.0,10027,0.0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(200000, 500000]",
1482,1941043217-1591451101,1941043217-1591451101-1589575676-10,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,Portal,Sohu,搜狐新闻+搜狐视频,1、【搜狐视频】可选前贴广告;2、【搜狐视频】可跳过前贴广告;3、【搜狐新闻客户端】首页频道首次加载第11条视频信息流,视频信息流：1、限5.1及以上版本；2、标题：13个字以内，摘要：无；3、缩略图：656*370，左右32像素、底部高30像素区域内不要放置品牌Logo及广告文案信息，以免被裁剪影响投放效果；4、大小：50k以内，视频物料：时长：0.5分钟—1分钟；文件大小≤25MB；视频格式：iOS及Android均为MP4；可选前插片：1、标题：9个字以内，无摘要，英文、标点、各式符号均算一个字符；2、视频缩略图：搜狐视频贴片：240*155，jpg格式，50K以内，3、视频物料：大小：小于50M。分辨率要求：分辨率>=640*360，16:9。码率：不限制。时长：0.5分钟—1分钟。格式：MP4；4、落地页：PC，移动两端分别提供落地页，或同一地址可适配两端。,,Paid,Video+Feeds ad,Video+Pic,2017-04-29,,,,CPV,True,True,0,0,0.0,42772.0,38737,284.0,266,,,,,0.38161291265007247,0.0,0.0,0.0,0.12105540964347854,0.11243959609473739,0.0,0.2617955310842363,0.0,0.1273102327467871,0.7466917596932527,0.0,0.0,0.2711842014480408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15970692892589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,"(-1, 0]",
1483,1769627109-1345259198,1769627109-1345259198-93353986-14,Auto Show,2017 Shanghai Auto Show Campaign,Portal,Sohu,体育频道,体育频道文章页（除高尔夫）上通栏1/2,970*90 GIF/JPG/SWF 30K,,Bonus,Banner,Pic,2017-04-29,,,,Day,True,True,31304000,10500,116648.0,682175.0,438689,191.0,188,136.0,1976.0,136.0,136.0,0.0,0.0,0.17051811456934665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957081459028257,0.0,0.0,14,"(50000, 200000]",
1484,1769627109-1345259198,1769627109-1345259198-1488765345-9,Auto Show,2017 Shanghai Auto Show Campaign,Portal,Sohu,新闻APP客户端,新闻标签页通发（定向头条频道首页）焦点图之一,1、版本说明：限5.1及以上版本（Android5.1-5.3.2版本及iOS5.1-5.3.2版本首页含第6帧焦点图，Android5.4.0 版本及iOS5.4.0 、5.4.1版本首页无焦点图）。2、资源位置：首页焦点图第3帧；3、素材规格：标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。 JPG,,Paid,Focus Picture,Pic,2017-04-29,4000000.0,8000.0,56838.6,CPM,True,True,41020000,82040,583158.0,4699979.0,1457933,11810.0,10465,6299.0,422848.0,6309.0,6250.0,0.0,0.0,0.0,0.0,0.0,0.1670893963663708,0.0,0.38903783702159583,0.0,0.18918771215613114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21576826987613176,0.0,0.2348222321516132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503078587427036,0.0,0.2293964654600006,0.0,0.0,0.23733040029128352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(500000, 1000000]",
1485,1769627109-1345259198,1769627109-1345259198-1488765345-9,Auto Show,2017 Shanghai Auto Show Campaign,Portal,Sohu,新闻APP客户端,新闻标签页通发（定向头条频道首页）焦点图之一,1、版本说明：限5.1及以上版本（Android5.1-5.3.2版本及iOS5.1-5.3.2版本首页含第6帧焦点图，Android5.4.0 版本及iOS5.4.0 、5.4.1版本首页无焦点图）。2、资源位置：首页焦点图第3帧；3、素材规格：标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。 JPG,,Paid,Focus Picture,Pic,2017-04-30,,,,CPM,True,True,41020000,82040,583158.0,278008.0,139490,284.0,261,157.0,5420.0,157.0,153.0,0.0,0.0,0.0,0.0,0.0,0.1670893963663708,0.0,0.38903783702159583,0.0,0.18918771215613114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21576826987613176,0.0,0.2348222321516132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503078587427036,0.0,0.2293964654600006,0.0,0.0,0.23733040029128352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(500000, 1000000]",
1486,1769627109-1345259198,1769627109-1345259198-93353986-14,Auto Show,2017 Shanghai Auto Show Campaign,Portal,Sohu,体育频道,体育频道文章页（除高尔夫）上通栏1/2,970*90 GIF/JPG/SWF 30K,,Bonus,Banner,Pic,2017-04-30,,,,Day,True,True,31304000,10500,116648.0,1035.0,806,1.0,1,,,,,0.0,0.0,0.17051811456934665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957081459028257,0.0,0.0,14,"(50000, 200000]",
1487,1941043217-1591451101,1941043217-1591451101-1589575676-10,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,Portal,Sohu,搜狐新闻+搜狐视频,1、【搜狐视频】可选前贴广告;2、【搜狐视频】可跳过前贴广告;3、【搜狐新闻客户端】首页频道首次加载第11条视频信息流,视频信息流：1、限5.1及以上版本；2、标题：13个字以内，摘要：无；3、缩略图：656*370，左右32像素、底部高30像素区域内不要放置品牌Logo及广告文案信息，以免被裁剪影响投放效果；4、大小：50k以内，视频物料：时长：0.5分钟—1分钟；文件大小≤25MB；视频格式：iOS及Android均为MP4；可选前插片：1、标题：9个字以内，无摘要，英文、标点、各式符号均算一个字符；2、视频缩略图：搜狐视频贴片：240*155，jpg格式，50K以内，3、视频物料：大小：小于50M。分辨率要求：分辨率>=640*360，16:9。码率：不限制。时长：0.5分钟—1分钟。格式：MP4；4、落地页：PC，移动两端分别提供落地页，或同一地址可适配两端。,,Paid,Video+Feeds ad,Video+Pic,2017-04-30,,,,CPV,True,True,0,0,0.0,38154.0,35153,131.0,124,,,,,0.38161291265007247,0.0,0.0,0.0,0.12105540964347854,0.11243959609473739,0.0,0.2617955310842363,0.0,0.1273102327467871,0.7466917596932527,0.0,0.0,0.2711842014480408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15970692892589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,"(-1, 0]",
1488,1941043217-1591451101,1941043217-1591451101-1517306061-54,AMG 63,2017 AMG C 63 Coupe & Sedan Sustaining Campaign,News APP,SohuNews,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-30,,,,CPM,True,True,7937000,23811,500000.0,16660.0,9370,4.0,4,,,,,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(200000, 500000]",
1489,68653473-1677812971,68653473-1677812971-1134455104-53,Branding,2017 Mercedes-AMG 50 Years Campaign,News APP,Toutiao,推荐首页,信息流优选人群-大图（非固定位置，cpm形式，以实际跑量结果为准；日预估仅供参考，以总kpi为准；需提前一周下单，一周内的资源不保量；如信息流4-1、4-3下单，则当天的资源需平移）关键词：旅行、财经、金融、体育，运动，汽车、奔驰、赛车、雅马哈、阿斯顿马丁、兰博基尼、保时捷、宝马、捷豹、奥迪、极限运动、AMG、改装,标题：不少于6个字符，不超过25字符（包括字母、标点符号、空格均视为一字）;来源：不超过10个字，建议6个字以内（包括字母、标点符号、空格均视为一字）;*大图JPG：690*286＜100K,,Paid,Feeds ad,Pic,2017-04-30,,,,CPM,True,True,14750000,88500,590000.0,3229.0,2251,20.0,17,12.0,89.0,12.0,12.0,0.0,0.0,0.0,0.0,0.17475384960918403,0.08115809249634666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175942417530592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13714340368772593,0.0,0.0,0.26294851644136613,0.0,2,"(500000, 1000000]",
1490,68653473-1677812971,68653473-1677812971-1723153536-13,Branding,2017 Mercedes-AMG 50 Years Campaign,Portal,Sohu,搜狐新闻APP,通发频道首页焦点图,限5.1及以上版本;标题：13个字以内；摘要：无；缩略图：656*324；link：H5链接或其他二代协议；大小：50k以内；右下角需预留：从右往左空出48px，从下往上空出20px。,,Paid,Focus Picture,Pic,2017-04-30,,,,CPM,True,True,12700000,3810,800000.0,10295.0,5590,2.0,2,1.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29763954166288753,0.0,0.3465002747593084,0.0,0.3370036947822402,0.39531446365442185,0.0,0.0,0.0,0.0,0.0,0.0,0.38435215129098127,0.0,0.41829333919318173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587818240386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(500000, 1000000]",
